CHROM,Position,Depth,sample_id,dpi,replicate
VEEV,3391,9218,DPI5_R2_Lung,5,2
VEEV,3392,6053,DPI5_R2_Lung,5,2
VEEV,3393,6198,DPI5_R2_Lung,5,2
VEEV,3394,7771,DPI5_R2_Lung,5,2
VEEV,3395,6728,DPI5_R2_Lung,5,2
VEEV,3396,6928,DPI5_R2_Lung,5,2
VEEV,3397,5277,DPI5_R2_Lung,5,2
VEEV,3398,6331,DPI5_R2_Lung,5,2
VEEV,3399,9279,DPI5_R2_Lung,5,2
VEEV,3400,5517,DPI5_R2_Lung,5,2
VEEV,3401,6847,DPI5_R2_Lung,5,2
VEEV,3402,7059,DPI5_R2_Lung,5,2
VEEV,3403,6615,DPI5_R2_Lung,5,2
VEEV,3404,6615,DPI5_R2_Lung,5,2
VEEV,3405,6032,DPI5_R2_Lung,5,2
VEEV,3406,7104,DPI5_R2_Lung,5,2
VEEV,3407,7034,DPI5_R2_Lung,5,2
VEEV,3408,7362,DPI5_R2_Lung,5,2
VEEV,3409,5897,DPI5_R2_Lung,5,2
VEEV,3410,8398,DPI5_R2_Lung,5,2
VEEV,3411,6162,DPI5_R2_Lung,5,2
VEEV,3412,7902,DPI5_R2_Lung,5,2
VEEV,3413,6922,DPI5_R2_Lung,5,2
VEEV,3414,6877,DPI5_R2_Lung,5,2
VEEV,3415,9014,DPI5_R2_Lung,5,2
VEEV,3416,6880,DPI5_R2_Lung,5,2
VEEV,3417,8358,DPI5_R2_Lung,5,2
VEEV,3418,6299,DPI5_R2_Lung,5,2
VEEV,3419,8349,DPI5_R2_Lung,5,2
VEEV,3420,7266,DPI5_R2_Lung,5,2
VEEV,3421,7340,DPI5_R2_Lung,5,2
VEEV,3422,6152,DPI5_R2_Lung,5,2
VEEV,3423,6023,DPI5_R2_Lung,5,2
VEEV,3424,6226,DPI5_R2_Lung,5,2
VEEV,3425,7026,DPI5_R2_Lung,5,2
VEEV,3426,7368,DPI5_R2_Lung,5,2
VEEV,3427,8227,DPI5_R2_Lung,5,2
VEEV,3428,6581,DPI5_R2_Lung,5,2
VEEV,3429,6065,DPI5_R2_Lung,5,2
VEEV,3430,6760,DPI5_R2_Lung,5,2
VEEV,3431,6708,DPI5_R2_Lung,5,2
VEEV,3432,5797,DPI5_R2_Lung,5,2
VEEV,3433,8403,DPI5_R2_Lung,5,2
VEEV,3434,6693,DPI5_R2_Lung,5,2
VEEV,3435,7139,DPI5_R2_Lung,5,2
VEEV,3436,7887,DPI5_R2_Lung,5,2
VEEV,3437,7360,DPI5_R2_Lung,5,2
VEEV,3438,7008,DPI5_R2_Lung,5,2
VEEV,3439,6425,DPI5_R2_Lung,5,2
VEEV,3440,8164,DPI5_R2_Lung,5,2
VEEV,3441,7944,DPI5_R2_Lung,5,2
VEEV,3442,6935,DPI5_R2_Lung,5,2
VEEV,3443,7937,DPI5_R2_Lung,5,2
VEEV,3444,7802,DPI5_R2_Lung,5,2
VEEV,3445,8453,DPI5_R2_Lung,5,2
VEEV,3446,7674,DPI5_R2_Lung,5,2
VEEV,3447,6593,DPI5_R2_Lung,5,2
VEEV,3448,8049,DPI5_R2_Lung,5,2
VEEV,3449,6319,DPI5_R2_Lung,5,2
VEEV,3450,7139,DPI5_R2_Lung,5,2
VEEV,3451,7540,DPI5_R2_Lung,5,2
VEEV,3452,6198,DPI5_R2_Lung,5,2
VEEV,3453,6793,DPI5_R2_Lung,5,2
VEEV,3454,7161,DPI5_R2_Lung,5,2
VEEV,3455,6190,DPI5_R2_Lung,5,2
VEEV,3456,6293,DPI5_R2_Lung,5,2
VEEV,3457,6860,DPI5_R2_Lung,5,2
VEEV,3458,6279,DPI5_R2_Lung,5,2
VEEV,3459,7350,DPI5_R2_Lung,5,2
VEEV,3460,5222,DPI5_R2_Lung,5,2
VEEV,3461,5642,DPI5_R2_Lung,5,2
VEEV,3462,6037,DPI5_R2_Lung,5,2
VEEV,3463,7842,DPI5_R2_Lung,5,2
VEEV,3464,8163,DPI5_R2_Lung,5,2
VEEV,3465,5734,DPI5_R2_Lung,5,2
VEEV,3466,6036,DPI5_R2_Lung,5,2
VEEV,3467,5948,DPI5_R2_Lung,5,2
VEEV,3468,9019,DPI5_R2_Lung,5,2
VEEV,3469,7510,DPI5_R2_Lung,5,2
VEEV,3470,7011,DPI5_R2_Lung,5,2
VEEV,3471,7625,DPI5_R2_Lung,5,2
VEEV,3472,7478,DPI5_R2_Lung,5,2
VEEV,3473,8833,DPI5_R2_Lung,5,2
VEEV,3474,7460,DPI5_R2_Lung,5,2
VEEV,3475,8998,DPI5_R2_Lung,5,2
VEEV,3476,8535,DPI5_R2_Lung,5,2
VEEV,3477,8672,DPI5_R2_Lung,5,2
VEEV,3478,5902,DPI5_R2_Lung,5,2
VEEV,3479,7685,DPI5_R2_Lung,5,2
VEEV,3480,8758,DPI5_R2_Lung,5,2
VEEV,3481,9151,DPI5_R2_Lung,5,2
VEEV,3482,6694,DPI5_R2_Lung,5,2
VEEV,3483,8208,DPI5_R2_Lung,5,2
VEEV,3484,6310,DPI5_R2_Lung,5,2
VEEV,3485,4928,DPI5_R2_Lung,5,2
VEEV,3486,9082,DPI5_R2_Lung,5,2
VEEV,3487,5999,DPI5_R2_Lung,5,2
VEEV,3488,6192,DPI5_R2_Lung,5,2
VEEV,3489,7699,DPI5_R2_Lung,5,2
VEEV,3490,7008,DPI5_R2_Lung,5,2
VEEV,3491,6018,DPI5_R2_Lung,5,2
VEEV,3492,6539,DPI5_R2_Lung,5,2
VEEV,3493,7844,DPI5_R2_Lung,5,2
VEEV,3494,5289,DPI5_R2_Lung,5,2
VEEV,3495,8236,DPI5_R2_Lung,5,2
VEEV,3496,5998,DPI5_R2_Lung,5,2
VEEV,3497,6208,DPI5_R2_Lung,5,2
VEEV,3498,8965,DPI5_R2_Lung,5,2
VEEV,3499,8204,DPI5_R2_Lung,5,2
VEEV,3500,8026,DPI5_R2_Lung,5,2
VEEV,3501,7196,DPI5_R2_Lung,5,2
VEEV,3502,6669,DPI5_R2_Lung,5,2
VEEV,3503,6979,DPI5_R2_Lung,5,2
VEEV,3504,6974,DPI5_R2_Lung,5,2
VEEV,3505,8161,DPI5_R2_Lung,5,2
VEEV,3506,7006,DPI5_R2_Lung,5,2
VEEV,3507,9226,DPI5_R2_Lung,5,2
VEEV,3508,8232,DPI5_R2_Lung,5,2
VEEV,3509,7452,DPI5_R2_Lung,5,2
VEEV,3510,5483,DPI5_R2_Lung,5,2
VEEV,3511,8298,DPI5_R2_Lung,5,2
VEEV,3512,7310,DPI5_R2_Lung,5,2
VEEV,3513,6663,DPI5_R2_Lung,5,2
VEEV,3514,7746,DPI5_R2_Lung,5,2
VEEV,3515,8428,DPI5_R2_Lung,5,2
VEEV,3516,7270,DPI5_R2_Lung,5,2
VEEV,3517,5968,DPI5_R2_Lung,5,2
VEEV,3518,6904,DPI5_R2_Lung,5,2
VEEV,3519,6987,DPI5_R2_Lung,5,2
VEEV,3520,6916,DPI5_R2_Lung,5,2
VEEV,3521,6489,DPI5_R2_Lung,5,2
VEEV,3522,6207,DPI5_R2_Lung,5,2
VEEV,3523,8915,DPI5_R2_Lung,5,2
VEEV,3524,5867,DPI5_R2_Lung,5,2
VEEV,3525,8054,DPI5_R2_Lung,5,2
VEEV,3526,6972,DPI5_R2_Lung,5,2
VEEV,3527,8780,DPI5_R2_Lung,5,2
VEEV,3528,6651,DPI5_R2_Lung,5,2
VEEV,3529,7267,DPI5_R2_Lung,5,2
VEEV,3530,6702,DPI5_R2_Lung,5,2
VEEV,3531,6508,DPI5_R2_Lung,5,2
VEEV,3532,6701,DPI5_R2_Lung,5,2
VEEV,3533,8488,DPI5_R2_Lung,5,2
VEEV,3534,5394,DPI5_R2_Lung,5,2
VEEV,3535,7006,DPI5_R2_Lung,5,2
VEEV,3536,6935,DPI5_R2_Lung,5,2
VEEV,3537,7227,DPI5_R2_Lung,5,2
VEEV,3538,5227,DPI5_R2_Lung,5,2
VEEV,3539,10318,DPI5_R2_Lung,5,2
VEEV,3540,5948,DPI5_R2_Lung,5,2
VEEV,3541,7467,DPI5_R2_Lung,5,2
VEEV,3542,7810,DPI5_R2_Lung,5,2
VEEV,3543,6241,DPI5_R2_Lung,5,2
VEEV,3544,6593,DPI5_R2_Lung,5,2
VEEV,3545,7096,DPI5_R2_Lung,5,2
VEEV,3546,6550,DPI5_R2_Lung,5,2
VEEV,3547,5321,DPI5_R2_Lung,5,2
VEEV,3548,6996,DPI5_R2_Lung,5,2
VEEV,3549,7854,DPI5_R2_Lung,5,2
VEEV,3550,6320,DPI5_R2_Lung,5,2
VEEV,3551,6899,DPI5_R2_Lung,5,2
VEEV,3552,6375,DPI5_R2_Lung,5,2
VEEV,3553,5204,DPI5_R2_Lung,5,2
VEEV,3554,7827,DPI5_R2_Lung,5,2
VEEV,3555,6281,DPI5_R2_Lung,5,2
VEEV,3556,6706,DPI5_R2_Lung,5,2
VEEV,3557,5862,DPI5_R2_Lung,5,2
VEEV,3558,9164,DPI5_R2_Lung,5,2
VEEV,3559,6106,DPI5_R2_Lung,5,2
VEEV,3560,6756,DPI5_R2_Lung,5,2
VEEV,3561,8993,DPI5_R2_Lung,5,2
VEEV,3562,6874,DPI5_R2_Lung,5,2
VEEV,3563,6544,DPI5_R2_Lung,5,2
VEEV,3564,7375,DPI5_R2_Lung,5,2
VEEV,3565,8908,DPI5_R2_Lung,5,2
VEEV,3566,8184,DPI5_R2_Lung,5,2
VEEV,3567,7043,DPI5_R2_Lung,5,2
VEEV,3568,6394,DPI5_R2_Lung,5,2
VEEV,3569,6084,DPI5_R2_Lung,5,2
VEEV,3570,6737,DPI5_R2_Lung,5,2
VEEV,3571,7759,DPI5_R2_Lung,5,2
VEEV,3572,7944,DPI5_R2_Lung,5,2
VEEV,3573,7119,DPI5_R2_Lung,5,2
VEEV,3574,8329,DPI5_R2_Lung,5,2
VEEV,3575,8641,DPI5_R2_Lung,5,2
VEEV,3576,6801,DPI5_R2_Lung,5,2
VEEV,3577,5990,DPI5_R2_Lung,5,2
VEEV,3578,8660,DPI5_R2_Lung,5,2
VEEV,3579,6971,DPI5_R2_Lung,5,2
VEEV,3580,6889,DPI5_R2_Lung,5,2
VEEV,3581,7041,DPI5_R2_Lung,5,2
VEEV,3582,7630,DPI5_R2_Lung,5,2
VEEV,3583,8518,DPI5_R2_Lung,5,2
VEEV,3584,6926,DPI5_R2_Lung,5,2
VEEV,3585,8822,DPI5_R2_Lung,5,2
VEEV,3586,6974,DPI5_R2_Lung,5,2
VEEV,3587,8121,DPI5_R2_Lung,5,2
VEEV,3588,9664,DPI5_R2_Lung,5,2
VEEV,3589,6960,DPI5_R2_Lung,5,2
VEEV,3590,7998,DPI5_R2_Lung,5,2
VEEV,3591,6585,DPI5_R2_Lung,5,2
VEEV,3592,5848,DPI5_R2_Lung,5,2
VEEV,3593,6082,DPI5_R2_Lung,5,2
VEEV,3594,7343,DPI5_R2_Lung,5,2
VEEV,3595,5686,DPI5_R2_Lung,5,2
VEEV,3596,8620,DPI5_R2_Lung,5,2
VEEV,3597,6227,DPI5_R2_Lung,5,2
VEEV,3598,7068,DPI5_R2_Lung,5,2
VEEV,3599,6892,DPI5_R2_Lung,5,2
VEEV,3600,8486,DPI5_R2_Lung,5,2
VEEV,3601,7082,DPI5_R2_Lung,5,2
VEEV,3602,8029,DPI5_R2_Lung,5,2
VEEV,3603,6366,DPI5_R2_Lung,5,2
VEEV,3604,5666,DPI5_R2_Lung,5,2
VEEV,3605,8590,DPI5_R2_Lung,5,2
VEEV,3606,7039,DPI5_R2_Lung,5,2
VEEV,3607,6935,DPI5_R2_Lung,5,2
VEEV,3608,7688,DPI5_R2_Lung,5,2
VEEV,3609,6446,DPI5_R2_Lung,5,2
VEEV,3610,7143,DPI5_R2_Lung,5,2
VEEV,3611,10209,DPI5_R2_Lung,5,2
VEEV,3612,6687,DPI5_R2_Lung,5,2
VEEV,3613,6574,DPI5_R2_Lung,5,2
VEEV,3614,8833,DPI5_R2_Lung,5,2
VEEV,3615,5625,DPI5_R2_Lung,5,2
VEEV,3616,6942,DPI5_R2_Lung,5,2
VEEV,3617,6619,DPI5_R2_Lung,5,2
VEEV,3618,7198,DPI5_R2_Lung,5,2
VEEV,3619,7049,DPI5_R2_Lung,5,2
VEEV,3620,6877,DPI5_R2_Lung,5,2
VEEV,3621,6661,DPI5_R2_Lung,5,2
VEEV,3622,8377,DPI5_R2_Lung,5,2
VEEV,3623,7702,DPI5_R2_Lung,5,2
VEEV,3624,7718,DPI5_R2_Lung,5,2
VEEV,3625,5515,DPI5_R2_Lung,5,2
VEEV,3626,6858,DPI5_R2_Lung,5,2
VEEV,3627,7939,DPI5_R2_Lung,5,2
VEEV,3628,5841,DPI5_R2_Lung,5,2
VEEV,3629,9549,DPI5_R2_Lung,5,2
VEEV,3630,5919,DPI5_R2_Lung,5,2
VEEV,3631,7803,DPI5_R2_Lung,5,2
VEEV,3632,7566,DPI5_R2_Lung,5,2
VEEV,3633,7673,DPI5_R2_Lung,5,2
VEEV,3634,5886,DPI5_R2_Lung,5,2
VEEV,3635,8053,DPI5_R2_Lung,5,2
VEEV,3636,7755,DPI5_R2_Lung,5,2
VEEV,3637,8133,DPI5_R2_Lung,5,2
VEEV,3638,7722,DPI5_R2_Lung,5,2
VEEV,3639,7230,DPI5_R2_Lung,5,2
VEEV,3640,7490,DPI5_R2_Lung,5,2
VEEV,3641,6343,DPI5_R2_Lung,5,2
VEEV,3642,7618,DPI5_R2_Lung,5,2
VEEV,3643,6825,DPI5_R2_Lung,5,2
VEEV,3644,9362,DPI5_R2_Lung,5,2
VEEV,3645,7681,DPI5_R2_Lung,5,2
VEEV,3646,6418,DPI5_R2_Lung,5,2
VEEV,3647,5494,DPI5_R2_Lung,5,2
VEEV,3648,7631,DPI5_R2_Lung,5,2
VEEV,3649,7475,DPI5_R2_Lung,5,2
VEEV,3650,7893,DPI5_R2_Lung,5,2
VEEV,3651,7160,DPI5_R2_Lung,5,2
VEEV,3652,8187,DPI5_R2_Lung,5,2
VEEV,3653,8716,DPI5_R2_Lung,5,2
VEEV,3654,6856,DPI5_R2_Lung,5,2
VEEV,3655,9443,DPI5_R2_Lung,5,2
VEEV,3656,8948,DPI5_R2_Lung,5,2
VEEV,3657,8742,DPI5_R2_Lung,5,2
VEEV,3658,7775,DPI5_R2_Lung,5,2
VEEV,3659,5724,DPI5_R2_Lung,5,2
VEEV,3660,5615,DPI5_R2_Lung,5,2
VEEV,3661,8362,DPI5_R2_Lung,5,2
VEEV,3662,7323,DPI5_R2_Lung,5,2
VEEV,3663,6085,DPI5_R2_Lung,5,2
VEEV,3664,8538,DPI5_R2_Lung,5,2
VEEV,3665,5239,DPI5_R2_Lung,5,2
VEEV,3666,6637,DPI5_R2_Lung,5,2
VEEV,3667,7724,DPI5_R2_Lung,5,2
VEEV,3668,5586,DPI5_R2_Lung,5,2
VEEV,3669,9060,DPI5_R2_Lung,5,2
VEEV,3670,8747,DPI5_R2_Lung,5,2
VEEV,3671,5832,DPI5_R2_Lung,5,2
VEEV,3672,6862,DPI5_R2_Lung,5,2
VEEV,3673,6671,DPI5_R2_Lung,5,2
VEEV,3674,7660,DPI5_R2_Lung,5,2
VEEV,3675,9825,DPI5_R2_Lung,5,2
VEEV,3676,7516,DPI5_R2_Lung,5,2
VEEV,3677,7029,DPI5_R2_Lung,5,2
VEEV,3678,5458,DPI5_R2_Lung,5,2
VEEV,3679,5238,DPI5_R2_Lung,5,2
VEEV,3680,9092,DPI5_R2_Lung,5,2
VEEV,3681,6520,DPI5_R2_Lung,5,2
VEEV,3682,6958,DPI5_R2_Lung,5,2
VEEV,3683,7477,DPI5_R2_Lung,5,2
VEEV,3684,7665,DPI5_R2_Lung,5,2
VEEV,3685,6530,DPI5_R2_Lung,5,2
VEEV,3686,5276,DPI5_R2_Lung,5,2
VEEV,3687,9231,DPI5_R2_Lung,5,2
VEEV,3688,7771,DPI5_R2_Lung,5,2
VEEV,3689,8229,DPI5_R2_Lung,5,2
VEEV,3690,7195,DPI5_R2_Lung,5,2
VEEV,3691,5915,DPI5_R2_Lung,5,2
VEEV,3692,5629,DPI5_R2_Lung,5,2
VEEV,3693,8203,DPI5_R2_Lung,5,2
VEEV,3694,9026,DPI5_R2_Lung,5,2
VEEV,3695,5228,DPI5_R2_Lung,5,2
VEEV,3696,7392,DPI5_R2_Lung,5,2
VEEV,3697,8057,DPI5_R2_Lung,5,2
VEEV,3698,5042,DPI5_R2_Lung,5,2
VEEV,3699,7570,DPI5_R2_Lung,5,2
VEEV,3700,7048,DPI5_R2_Lung,5,2
VEEV,3701,5180,DPI5_R2_Lung,5,2
VEEV,3702,6390,DPI5_R2_Lung,5,2
VEEV,3703,5716,DPI5_R2_Lung,5,2
VEEV,3704,10449,DPI5_R2_Lung,5,2
VEEV,3705,5920,DPI5_R2_Lung,5,2
VEEV,3706,5374,DPI5_R2_Lung,5,2
VEEV,3707,8867,DPI5_R2_Lung,5,2
VEEV,3708,7066,DPI5_R2_Lung,5,2
VEEV,3709,5513,DPI5_R2_Lung,5,2
VEEV,3710,5429,DPI5_R2_Lung,5,2
VEEV,3711,4959,DPI5_R2_Lung,5,2
VEEV,3712,8542,DPI5_R2_Lung,5,2
VEEV,3713,6900,DPI5_R2_Lung,5,2
VEEV,3714,7138,DPI5_R2_Lung,5,2
VEEV,3715,7866,DPI5_R2_Lung,5,2
VEEV,3716,7102,DPI5_R2_Lung,5,2
VEEV,3717,5854,DPI5_R2_Lung,5,2
VEEV,3718,6762,DPI5_R2_Lung,5,2
VEEV,3719,9003,DPI5_R2_Lung,5,2
VEEV,3720,6825,DPI5_R2_Lung,5,2
VEEV,3721,8499,DPI5_R2_Lung,5,2
VEEV,3722,5244,DPI5_R2_Lung,5,2
VEEV,3723,9234,DPI5_R2_Lung,5,2
VEEV,3724,7501,DPI5_R2_Lung,5,2
VEEV,3725,8730,DPI5_R2_Lung,5,2
VEEV,3726,7202,DPI5_R2_Lung,5,2
VEEV,3727,7912,DPI5_R2_Lung,5,2
VEEV,3728,9704,DPI5_R2_Lung,5,2
VEEV,3729,7222,DPI5_R2_Lung,5,2
VEEV,3730,8198,DPI5_R2_Lung,5,2
VEEV,3731,7131,DPI5_R2_Lung,5,2
VEEV,3732,4359,DPI5_R2_Lung,5,2
VEEV,3733,4249,DPI5_R2_Lung,5,2
VEEV,3734,6964,DPI5_R2_Lung,5,2
VEEV,3735,6312,DPI5_R2_Lung,5,2
VEEV,3736,8619,DPI5_R2_Lung,5,2
VEEV,3737,8429,DPI5_R2_Lung,5,2
VEEV,3738,6240,DPI5_R2_Lung,5,2
VEEV,3739,7033,DPI5_R2_Lung,5,2
VEEV,3740,8155,DPI5_R2_Lung,5,2
VEEV,3741,7463,DPI5_R2_Lung,5,2
VEEV,3742,6260,DPI5_R2_Lung,5,2
VEEV,3743,9467,DPI5_R2_Lung,5,2
VEEV,3744,7226,DPI5_R2_Lung,5,2
VEEV,3745,5722,DPI5_R2_Lung,5,2
VEEV,3746,7465,DPI5_R2_Lung,5,2
VEEV,3747,7853,DPI5_R2_Lung,5,2
VEEV,3748,7982,DPI5_R2_Lung,5,2
VEEV,3749,7685,DPI5_R2_Lung,5,2
VEEV,3750,7593,DPI5_R2_Lung,5,2
VEEV,3751,5663,DPI5_R2_Lung,5,2
VEEV,3752,7796,DPI5_R2_Lung,5,2
VEEV,3753,5997,DPI5_R2_Lung,5,2
VEEV,3754,9687,DPI5_R2_Lung,5,2
VEEV,3755,9552,DPI5_R2_Lung,5,2
VEEV,3756,6356,DPI5_R2_Lung,5,2
VEEV,3757,7637,DPI5_R2_Lung,5,2
VEEV,3758,7381,DPI5_R2_Lung,5,2
VEEV,3759,5164,DPI5_R2_Lung,5,2
VEEV,3760,7366,DPI5_R2_Lung,5,2
VEEV,3761,7674,DPI5_R2_Lung,5,2
VEEV,3762,7492,DPI5_R2_Lung,5,2
VEEV,3763,6532,DPI5_R2_Lung,5,2
VEEV,3764,7461,DPI5_R2_Lung,5,2
VEEV,3765,7929,DPI5_R2_Lung,5,2
VEEV,3766,6649,DPI5_R2_Lung,5,2
VEEV,3767,6076,DPI5_R2_Lung,5,2
VEEV,3768,6362,DPI5_R2_Lung,5,2
VEEV,3769,6862,DPI5_R2_Lung,5,2
VEEV,3770,6784,DPI5_R2_Lung,5,2
VEEV,3771,8789,DPI5_R2_Lung,5,2
VEEV,3772,7923,DPI5_R2_Lung,5,2
VEEV,3773,8432,DPI5_R2_Lung,5,2
VEEV,3774,7856,DPI5_R2_Lung,5,2
VEEV,3775,8163,DPI5_R2_Lung,5,2
VEEV,3776,7701,DPI5_R2_Lung,5,2
VEEV,3777,7370,DPI5_R2_Lung,5,2
VEEV,3778,5923,DPI5_R2_Lung,5,2
VEEV,3779,10068,DPI5_R2_Lung,5,2
VEEV,3780,5793,DPI5_R2_Lung,5,2
VEEV,3781,8868,DPI5_R2_Lung,5,2
VEEV,3782,6124,DPI5_R2_Lung,5,2
VEEV,3783,8641,DPI5_R2_Lung,5,2
VEEV,3784,4688,DPI5_R2_Lung,5,2
VEEV,3785,8704,DPI5_R2_Lung,5,2
VEEV,3786,9324,DPI5_R2_Lung,5,2
VEEV,3787,7161,DPI5_R2_Lung,5,2
VEEV,3788,7277,DPI5_R2_Lung,5,2
VEEV,3789,5848,DPI5_R2_Lung,5,2
VEEV,3790,8471,DPI5_R2_Lung,5,2
VEEV,3791,6559,DPI5_R2_Lung,5,2
VEEV,3792,8149,DPI5_R2_Lung,5,2
VEEV,3793,5712,DPI5_R2_Lung,5,2
VEEV,3794,10044,DPI5_R2_Lung,5,2
VEEV,3795,6320,DPI5_R2_Lung,5,2
VEEV,3796,5791,DPI5_R2_Lung,5,2
VEEV,3797,7306,DPI5_R2_Lung,5,2
VEEV,3798,6045,DPI5_R2_Lung,5,2
VEEV,3799,5690,DPI5_R2_Lung,5,2
VEEV,3800,8683,DPI5_R2_Lung,5,2
VEEV,3801,7975,DPI5_R2_Lung,5,2
VEEV,3802,8595,DPI5_R2_Lung,5,2
VEEV,3803,7263,DPI5_R2_Lung,5,2
VEEV,3804,7923,DPI5_R2_Lung,5,2
VEEV,3805,7529,DPI5_R2_Lung,5,2
VEEV,3806,5929,DPI5_R2_Lung,5,2
VEEV,3807,6820,DPI5_R2_Lung,5,2
VEEV,3808,7753,DPI5_R2_Lung,5,2
VEEV,3809,5999,DPI5_R2_Lung,5,2
VEEV,3810,7037,DPI5_R2_Lung,5,2
VEEV,3811,7512,DPI5_R2_Lung,5,2
VEEV,3812,8662,DPI5_R2_Lung,5,2
VEEV,3813,6719,DPI5_R2_Lung,5,2
VEEV,3814,6094,DPI5_R2_Lung,5,2
VEEV,3815,8659,DPI5_R2_Lung,5,2
VEEV,3816,6097,DPI5_R2_Lung,5,2
VEEV,3817,8182,DPI5_R2_Lung,5,2
VEEV,3818,8169,DPI5_R2_Lung,5,2
VEEV,3819,4756,DPI5_R2_Lung,5,2
VEEV,3820,6182,DPI5_R2_Lung,5,2
VEEV,3821,5857,DPI5_R2_Lung,5,2
VEEV,3822,6139,DPI5_R2_Lung,5,2
VEEV,3823,6062,DPI5_R2_Lung,5,2
VEEV,3824,7477,DPI5_R2_Lung,5,2
VEEV,3825,6890,DPI5_R2_Lung,5,2
VEEV,3826,7094,DPI5_R2_Lung,5,2
VEEV,3827,8056,DPI5_R2_Lung,5,2
VEEV,3828,8284,DPI5_R2_Lung,5,2
VEEV,3829,5387,DPI5_R2_Lung,5,2
VEEV,3830,5176,DPI5_R2_Lung,5,2
VEEV,3831,5755,DPI5_R2_Lung,5,2
VEEV,3832,6732,DPI5_R2_Lung,5,2
VEEV,3833,8492,DPI5_R2_Lung,5,2
VEEV,3834,8802,DPI5_R2_Lung,5,2
VEEV,3835,5351,DPI5_R2_Lung,5,2
VEEV,3836,6714,DPI5_R2_Lung,5,2
VEEV,3837,8488,DPI5_R2_Lung,5,2
VEEV,3838,8300,DPI5_R2_Lung,5,2
VEEV,3839,5676,DPI5_R2_Lung,5,2
VEEV,3840,7776,DPI5_R2_Lung,5,2
VEEV,3841,6541,DPI5_R2_Lung,5,2
VEEV,3842,7531,DPI5_R2_Lung,5,2
VEEV,3843,8859,DPI5_R2_Lung,5,2
VEEV,3844,7021,DPI5_R2_Lung,5,2
VEEV,3845,6310,DPI5_R2_Lung,5,2
VEEV,3846,7723,DPI5_R2_Lung,5,2
VEEV,3847,8483,DPI5_R2_Lung,5,2
VEEV,3848,6551,DPI5_R2_Lung,5,2
VEEV,3849,6884,DPI5_R2_Lung,5,2
VEEV,3850,6708,DPI5_R2_Lung,5,2
VEEV,3851,7459,DPI5_R2_Lung,5,2
VEEV,3852,6886,DPI5_R2_Lung,5,2
VEEV,3853,9327,DPI5_R2_Lung,5,2
VEEV,3854,7347,DPI5_R2_Lung,5,2
VEEV,3855,6274,DPI5_R2_Lung,5,2
VEEV,3856,6860,DPI5_R2_Lung,5,2
VEEV,3857,6866,DPI5_R2_Lung,5,2
VEEV,3858,7778,DPI5_R2_Lung,5,2
VEEV,3859,6566,DPI5_R2_Lung,5,2
VEEV,3860,5908,DPI5_R2_Lung,5,2
VEEV,3861,8912,DPI5_R2_Lung,5,2
VEEV,3862,4643,DPI5_R2_Lung,5,2
VEEV,3863,7472,DPI5_R2_Lung,5,2
VEEV,3864,5977,DPI5_R2_Lung,5,2
VEEV,3865,7960,DPI5_R2_Lung,5,2
VEEV,3866,6303,DPI5_R2_Lung,5,2
VEEV,3867,8213,DPI5_R2_Lung,5,2
VEEV,3868,8241,DPI5_R2_Lung,5,2
VEEV,3869,6365,DPI5_R2_Lung,5,2
VEEV,3870,6927,DPI5_R2_Lung,5,2
VEEV,3871,7769,DPI5_R2_Lung,5,2
VEEV,3872,5710,DPI5_R2_Lung,5,2
VEEV,3873,8640,DPI5_R2_Lung,5,2
VEEV,3874,7921,DPI5_R2_Lung,5,2
VEEV,3875,8003,DPI5_R2_Lung,5,2
VEEV,3876,7634,DPI5_R2_Lung,5,2
VEEV,3877,7145,DPI5_R2_Lung,5,2
VEEV,3878,7263,DPI5_R2_Lung,5,2
VEEV,3879,7255,DPI5_R2_Lung,5,2
VEEV,3880,7087,DPI5_R2_Lung,5,2
VEEV,3881,8870,DPI5_R2_Lung,5,2
VEEV,3882,8665,DPI5_R2_Lung,5,2
VEEV,3883,7795,DPI5_R2_Lung,5,2
VEEV,3884,8063,DPI5_R2_Lung,5,2
VEEV,3885,7035,DPI5_R2_Lung,5,2
VEEV,3886,5259,DPI5_R2_Lung,5,2
VEEV,3887,6605,DPI5_R2_Lung,5,2
VEEV,3888,6960,DPI5_R2_Lung,5,2
VEEV,3889,6605,DPI5_R2_Lung,5,2
VEEV,3890,8337,DPI5_R2_Lung,5,2
VEEV,3891,5664,DPI5_R2_Lung,5,2
VEEV,3892,5885,DPI5_R2_Lung,5,2
VEEV,3893,5658,DPI5_R2_Lung,5,2
VEEV,3894,7261,DPI5_R2_Lung,5,2
VEEV,3895,8158,DPI5_R2_Lung,5,2
VEEV,3896,6018,DPI5_R2_Lung,5,2
VEEV,3897,6063,DPI5_R2_Lung,5,2
VEEV,3898,8044,DPI5_R2_Lung,5,2
VEEV,3899,7873,DPI5_R2_Lung,5,2
VEEV,3900,5598,DPI5_R2_Lung,5,2
VEEV,3901,7912,DPI5_R2_Lung,5,2
VEEV,3902,6116,DPI5_R2_Lung,5,2
VEEV,3903,8584,DPI5_R2_Lung,5,2
VEEV,3904,5684,DPI5_R2_Lung,5,2
VEEV,3905,6296,DPI5_R2_Lung,5,2
VEEV,3906,6102,DPI5_R2_Lung,5,2
VEEV,3907,7529,DPI5_R2_Lung,5,2
